u1,u2,joint,pressure
84.12602798891439,-13.459876069175682,DIP_start,0.224
84.07305030099393,-13.987748765872542,DIP_start,0.231
84.01500153697879,-14.522492085594711,DIP_start,0.238
83.95169816894915,-15.064152713443011,DIP_start,0.245
83.88294842578091,-15.612778527753377,DIP_start,0.252
83.80855179483481,-16.1684184004821,DIP_start,0.259
83.72829850722563,-16.731121962998245,DIP_start,0.266
83.64196900763969,-17.300939334822772,DIP_start,0.273
83.54933340984442,-17.877920812795807,DIP_start,0.28
83.45015093922207,-18.46211651810168,DIP_start,0.287
83.34416936385783,-19.05357599853754,DIP_start,0.294
83.23112441592292,-19.652347783376506,DIP_start,0.301
83.11073920531456,-20.25847888815106,DIP_start,0.308
82.98272362774672,-20.872014266668256,DIP_start,0.315
82.84677376972968,-21.492996207565938,DIP_start,0.322
82.70257131313096,-22.12146367273037,DIP_start,0.329
82.54978294227435,-22.75745157492109,DIP_start,0.336
82.38805975681069,-23.40098999198976,DIP_start,0.343
82.2170366938784,-24.05210331513823,DIP_start,0.35
82.03633196336654,-24.710809328737078,DIP_start,0.357
81.84554650039733,-25.377118219322213,DIP_start,0.364
81.64426343945561,-26.05103151150417,DIP_start,0.371
81.43204761491224,-26.73254092866427,DIP_start,0.378
81.20844509301247,-27.421627176475187,DIP_start,0.385
80.97298274073101,-28.11825864747221,DIP_start,0.392
80.725167837229,-28.822390045116805,DIP_start,0.399
80.46448773398404,-29.53396092603775,DIP_start,0.406
80.19040957000317,-30.25289415940767,DIP_start,0.413
79.9023800488635,-30.979094302717336,DIP_start,0.42
79.5998252846616,-31.71244589354543,DIP_start,0.427
79.28215072428064,-32.452811657291804,DIP_start,0.434
78.9487411537091,-33.20003063124588,DIP_start,0.441
78.59896079645863,-33.953916205802486,DIP_start,0.448
78.23215351243157,-34.71425408411446,DIP_start,0.455
77.847643105878,-35.48080016198619,DIP_start,0.462
77.44473375135456,-36.25327833036626,DIP_start,0.469
77.0227105468488,-37.03137820339071,DIP_start,0.476
76.58084020346337,-37.814752775561374,DIP_start,0.483
76.11837188125581,-38.60301601231815,DIP_start,0.49
75.63453818100419,-39.39574037897793,DIP_start,0.497
75.12855630180599,-40.19245431376836,DIP_start,0.504
74.599629374522,-40.99263965148022,DIP_start,0.511
74.04694798113425,-41.795729005097705,DIP_start,0.518
73.46969187010355,-42.60110311364074,DIP_start,0.525
72.867031877775,-43.40808816536691,DIP_start,0.532
72.23813206578994,-44.21595310643028,DIP_start,0.539
71.58215208431338,-45.02390694608003,DIP_start,0.546
70.89824977067194,-45.8310960705006,DIP_start,0.553
70.18558399271562,-46.63660157844406,DIP_start,0.56
69.44331774586188,-47.43943665288377,DIP_start,0.567
68.67062151234452,-48.23854398402028,DIP_start,0.574
67.86667689067616,-49.032793260094344,DIP_start,0.581
67.03068050272414,-49.82097874360304,DIP_start,0.588
66.16184818510501,-50.601816951667786,DIP_start,0.595
65.259419470805,-51.37394446046406,DIP_start,0.602
100.3411319710937,-0.48922566428402714,DIP_end,0.007
100.40709111663325,-0.9894504897341033,DIP_end,0.014
100.4725290282271,-1.5008515662607336,DIP_end,0.021
100.53710493368924,-2.0235970632741056,DIP_end,0.028
100.60046811731878,-2.5578458674336457,DIP_end,0.035
100.66225810903609,-3.103747225647699,DIP_end,0.042
100.72210488778343,-3.661440393914979,DIP_end,0.049
100.77962909880317,-4.231054292588191,DIP_end,0.056
100.83444228435846,-4.812707168625317,DIP_end,0.063
100.88614712741551,-5.40650626537547,DIP_end,0.07
100.93433770775952,-6.012547500423697,DIP_end,0.077
100.97859976997104,-6.630915151992536,DIP_end,0.084
101.01851100264395,-7.261681554367585,DIP_end,0.091
101.05364132818342,-7.904906802779381,DIP_end,0.098
101.0835532024787,-8.56063846813484,DIP_end,0.105
101.10780192370548,-9.228911321947884,DIP_end,0.112
101.12593594947445,-9.90974707177099,DIP_end,0.119
101.137497221505,-10.603154107377032,DIP_end,0.126
101.14202149697077,-11.309127257883755,DIP_end,0.133
101.13903868563249,-12.027647559952058,DIP_end,0.14
101.12807319184694,-12.758682037123288,DIP_end,0.147
101.1086442605172,-13.502183490290735,DIP_end,0.154
101.08026632603078,-14.25809029922578,DIP_end,0.161
101.04244936321828,-15.026326235000772,DIP_end,0.168
100.99469923935537,-15.806800283067549,DIP_end,0.175
100.93651806622792,-16.599406476664257,DIP_end,0.182
100.867404551283,-17.404023740132356,DIP_end,0.189
100.7868543468961,-18.22051574163232,DIP_end,0.196
