time,pressure,joint,resample_u1_start,resample_u1_mid,resample_u1_end,resample_u2_start,resample_u2_mid,resample_u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.79,0.237,MCP,0,16.74649164307385,32.79258642465839,0,-1.2642426066016126,-6.420050411282812,0,15.4,30,30,33.72612056419395,71.59232539874506,3.0210625375764764,-71.52855539673543,0.47108569775252934,-0.04221066758422545,0.4288750301683038,3.7261205641939483,26.97160113249142
0.8,0.24,MCP,0,16.78802329001309,32.81834829901512,0,-1.3327612274410368,-6.672385508689016,0,15.4,30,30,33.81976264582305,69.78478037037652,2.9116907147921003,-69.72401041623381,0.4846294917935925,-0.04173597996040905,0.44289351183318276,3.8197626458230474,27.754102396562693
0.81,0.243,MCP,0,16.829779558352993,32.840285998306335,0,-1.4035327907659108,-6.930785906617673,0,15.4,30,30,33.91363072425387,68.04151105780791,2.8038583452713604,-67.98371573700166,0.49842559633105343,-0.04121972673871316,0.4572058695923396,3.9136307242538706,28.55090752229597
0.82,0.246,MCP,0,16.87182832629501,32.857648503494005,0,-1.4770721988633269,-7.1966208095120985,0,15.4,30,30,34.007558635223425,66.35032275699437,2.6966208462622907,-66.29550185320893,0.5125454891873679,-0.0406533632364377,0.4718921259509303,4.007558635223425,29.365940729401753
0.83,0.249,MCP,0,16.914033163974224,32.87132706514256,0,-1.5526494618761566,-7.4678723112279055,0,15.4,30,30,34.10205567909175,64.72268636020351,2.5917281499240636,-64.67077450346613,0.5268949358699722,-0.04005429054806203,0.48684064532191057,4.102055679091748,30.19417962925181
0.84,0.252,MCP,0,16.956279055659646,32.88255150384623,0,-1.6294124192427966,-7.742273558889204,0,15.4,30,30,34.19780399142,63.16967152382504,2.490864577281673,-63.12054336018976,0.5413642839431574,-0.03944156187364592,0.5019227220695113,4.1978039914200025,31.029880542652126
0.85,0.255,MCP,0,16.998666000753623,32.89107865561178,0,-1.7076927171936314,-8.02082033684206,0,15.4,30,30,34.294978648320864,61.68123296454814,2.393255752243729,-61.63478585126432,0.5560034551843707,-0.03881012976217251,0.5171933254221984,4.294978648320864,31.87603160993841
0.86,0.258,MCP,0,17.041293998658496,32.89666535644597,0,-1.7878220019590438,-8.304508429432548,0,15.4,30,30,34.39379908596863,60.24884702135,2.298251936407837,-60.204996515562,0.5708623614619666,-0.03815524754567659,0.5327071139162901,4.393799085968631,32.73565937986365
0.87,0.261,MCP,0,17.08426304877662,32.899068442355535,0,-1.8701319197694184,-8.594333621006735,0,15.4,30,30,34.494530706949575,58.86531310625485,2.205310166349313,-58.823989104510886,0.5859907794032321,-0.03747243061107066,0.5485183487921612,4.4945307069495755,33.61182229454149
0.88,0.264,MCP,0,17.127673150510326,32.898044749347214,0,-1.954954116855138,-8.891291695910681,0,15.4,30,30,34.59748683673419,57.524590109704704,2.1139792216720963,-57.485733527022816,0.601438215739627,-0.03675741675487587,0.5646807989847514,4.597486836734191,34.50760364727907
