time,pressure,joint,resample_u1_start,resample_u1_mid,resample_u1_end,resample_u2_start,resample_u2_mid,resample_u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.73,0.511,MCP,0,16.38073440560698,32.451978908747954,0,-0.6635230495391411,-4.4976296278596415,0,15.4,30,30,32.967955042417366,85.09719506414918,4.762234376765867,-84.96383778718217,0.38741529632751104,-0.05599154699968999,0.33142374932782154,2.9679550424173655,21.9617305007121
0.74,0.518,MCP,0,16.414431062470527,32.49198164740039,0,-0.7050089401572438,-4.672933309259273,0,15.4,30,30,33.044039044496564,83.00871465913447,4.662714406682581,-82.87765563602365,0.398079155666824,-0.05620096515041848,0.3418781905164057,3.0440390444965644,22.557085518249902
0.75,0.525,MCP,0,16.448914369801525,32.5316326949697,0,-0.7480144920119915,-4.853290140057086,0,15.4,30,30,33.121997094979434,80.99101685558222,4.564251286664238,-80.86230531893948,0.4089588991584137,-0.05638490353067719,0.352573995627737,3.1219970949794345,23.16536265513293
0.76,0.532,MCP,0,16.484179759433662,32.57081540548269,0,-0.7925737625085205,-5.038778247034838,0,15.4,30,30,33.20182783746644,79.0412585555475,4.466844417781147,-78.91494063225447,0.4200569227289483,-0.0565429441403858,0.3635139785885624,3.201827837466439,23.786630104357908
0.77,0.539,MCP,0,16.52021826579399,32.60959592775381,0,-0.8386452722181224,-5.229278017555996,0,15.4,30,30,33.283672051030656,77.15898704307038,4.370726124863984,-77.0350961228331,0.4313648134397048,-0.056676054113567124,0.37468875932613793,3.2836720510306563,24.420673998708086
0.78,0.546,MCP,0,16.557031689947458,32.64809821112574,0,-0.8861869740061542,-5.424686588236775,0,15.4,30,30,33.36772959103387,75.34355029350259,4.276096204321651,-75.22210826665881,0.44287439948142987,-0.056785154617529005,0.3860892448639004,3.3677295910338714,25.0673908727315
0.79,0.553,MCP,0,16.594631613684626,32.686292310417706,0,-0.9352320737188511,-5.62510720973807,0,15.4,30,30,33.454095031685945,73.59205336025131,4.182909794527285,-73.47308067196396,0.4545884168759346,-0.05686979998868394,0.39771861688725013,3.454095031685945,25.727018502784375
0.8,0.56,MCP,0,16.63302961879603,32.724148280448894,0,-0.9858137772024474,-5.830643132720768,0,15.4,30,30,33.54286787598162,71.90180277546709,4.09112453955119,-71.78531843186354,0.46650941396738466,-0.05692952174167035,0.409579892225714,3.542867875981621,26.399788033823636
0.81,0.567,MCP,0,16.672237287072214,32.761636176038486,0,-1.0379652903031773,-6.041397607845752,0,15.4,30,30,33.634152650241234,70.27028950398133,4.000699911109724,-70.15631110024668,0.47863973362932577,-0.05696382338395124,0.4216759102453744,3.6341526502412336,27.085922840914254
0.82,0.574,MCP,0,16.71225813686872,32.79870133649553,0,-1.0917135291259124,-6.25744455866347,0,15.4,30,30,33.72802710721379,68.69529149849194,3.911608136124,-68.58383479984323,0.4909801876006919,-0.056972245490484394,0.4340079421102076,3.7280271072137907,27.78551951046786
0.83,0.581,MCP,0,16.75308464939211,32.83533801743741,0,-1.147046249286928,-6.4787405073712385,0,15.4,30,30,33.8245898277408,67.17558928066147,3.8239055728530493,-67.06666490421321,0.5035250183875682,-0.05695482183733763,0.4465701965502311,3.8245898277408017,28.49838424432171
0.84,0.588,MCP,0,16.79471185070948,32.87158964814583,0,-1.2039379158995682,-6.7052126026002705,0,15.4,30,30,33.923979451204914,65.71023974072143,3.737661063891614,-65.60385275694222,0.5162662559908728,-0.056911670340659574,0.4593545856502133,3.9239794512049144,29.22427692721067
0.85,0.595,MCP,0,16.83713476688794,32.907499657902555,0,-1.262362994077178,-6.936787992981786,0,15.4,30,30,34.02633311972988,64.29822415602698,3.6529214167608663,-64.19437510204193,0.5291955348123005,-0.05684277234813133,0.47235276246416946,4.026333119729877,29.962928078686556
0.86,0.602,MCP,0,16.880348423994587,32.94311147598928,0,-1.322295948933101,-7.1733938271470015,0,15.4,30,30,34.131786190504954,62.93846335504492,3.5697134589708535,-62.8371491660401,0.5423040915054225,-0.056747971471805596,0.48555612003361703,4.131786190504954,30.71403785837425
0.01,0.007,PIP,49.60897567369214,59.838117949824316,70.0648263684119,-0.17941875648062355,-0.27310705674838176,-0.4118769953683684,49.574,59.774,69.974,20.400000000000006,20.457237772033825,2319.5047879686863,33.480238944534136,-2319.628130252637,0.00881965748816122,0.006953581984602031,0.01577323947275221,0.05723777203381886,0.6075477336901614
0.02,0.014,PIP,49.63141771687246,59.89015714980996,70.15129810710788,-0.2542855612528179,-0.4045798089570797,-0.6415105499200716,49.574,59.774,69.974,20.400000000000006,20.523777144139864,1216.3419298541362,36.94300820961122,-1216.5300333197372,0.016873361544480405,0.010431803203958838,0.027305164748441982,0.12377714413985785,1.17002790456218
