time,pressure,joint,u1_start,u1_mid,u1_end,u2_start,u2_mid,u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.26,0.182,PIP,50.119662,60.96889,71.70708,-2.15099,-3.73834,-6.46523,49.574,59.774,69.974,20.400000000000006,22.053579610586244,106.63457357580745,40.127348519311745,-108.3163607806738,0.20681453370194386,0.09384381364274305,0.30065834734468705,1.6535796105862381,13.953597025130126
0.26,0.182,DIP,84.54322499999999,92.69259,100.45897,-10.8261,-14.3505,-18.7029,83.583,91.583,99.583,16,17.789441354147595,86.67689167629783,54.25715976060373,-92.0396321420002,0.2052385706283027,0.3569449421359305,0.5621835127642327,1.7894413541475949,15.445986894752245
0.27,0.189,MCP,0,15.538348000000001,30.695247,0,0.0393188,-0.563899,0,15.4,30,30,30.7095867880445,362.9316556360224,8.687336053443428,-362.8276682600142,0.08461534371871543,-0.023938848303019154,0.060676495415699895,0.7095867880445006,5.115796159791834
0.27,0.189,PIP,50.146695,61.015570000000004,71.75356000000001,-2.3053,-3.98242,-6.84802,49.574,59.774,69.974,20.400000000000006,22.121976216258936,102.7106899306391,39.94021437657774,-104.50761689796272,0.21538143917831715,0.09953543536939116,0.3149168745477085,1.7219762162589305,14.514292844419238
0.27,0.189,DIP,84.52055899999999,92.63625,100.334383,-11.4017,-15.0861,-19.6269,83.583,91.583,99.583,16,17.858918249743834,83.636146429727,54.05402763360783,-89.29133638453695,0.21353109883833904,0.3728538633838378,0.5863849622221775,1.8589182497438337,16.023883937051536
0.28,0.196,MCP,0,15.534707000000001,30.707769,0,0.0559646,-0.540639,0,15.4,30,30,30.721951461799115,358.04622998563184,9.056921969722044,-357.93166243203234,0.08580442660444146,-0.025298096573659255,0.060506330030783234,0.7219514617991152,5.159124814060359
0.28,0.196,PIP,50.155688,61.048410000000004,71.79825000000001,-2.29655,-4.00817,-6.95319,49.574,59.774,69.974,20.400000000000006,22.18382779439182,99.44452164057478,40.18906066269287,-101.24036852264439,0.22307742476324108,0.10039153746780223,0.3234689622310434,1.783827794391815,15.009113109305279
0.28,0.196,DIP,84.520062,92.62049999999999,100.27331099999999,-11.6259,-15.4227,-20.1059,83.583,91.583,99.583,16,17.927344024181206,80.85746270129312,54.30626202352401,-86.62627043556857,0.22171539181743954,0.38295971797567335,0.6046751097931123,1.927344024181206,16.589303356064974
0.29,0.203,MCP,0,15.521873000000001,30.70362,0,0.083966,-0.471641,0,15.4,30,30,30.716267814275284,365.75529264694256,9.739025418489767,-365.62560835251765,0.08398037822497126,-0.026630309442262575,0.05735006878270908,0.7162678142752839,5.029401268408443
0.29,0.203,PIP,50.152902999999995,61.07265,71.84325,-2.18329,-3.89256,-6.87817,49.574,59.774,69.974,20.400000000000006,22.24174655397196,96.58556519553952,40.70056985540419,-98.30521675069195,0.23028023399710998,0.09802175784791614,0.3283019918450255,1.841746553971955,15.463134451710772
0.29,0.203,DIP,84.536508,92.63443,100.257841,-11.6221,-15.5003,-20.2961,83.583,91.583,99.583,16,17.995028663185487,78.308844183254,54.8168378303023,-84.07219511602821,0.22979561058358264,0.38927601221414165,0.6190716227977255,1.9950286631854866,17.14689726556655
0.3,0.21,MCP,0,15.509239000000001,30.699359,0,0.111095,-0.403745,0,15.4,30,30,30.710635313535995,374.12627904192243,10.433897524250009,-373.9807567939932,0.0820862821830667,-0.027892321732954462,0.05419396045011339,0.7106353135359953,4.898644460816391
0.3,0.21,PIP,50.149888,61.09661,71.8884,-2.07078,-3.77716,-6.80376,49.574,59.774,69.974,20.400000000000006,22.300199267881922,93.86110881404468,41.19191866193986,-95.50344309562364,0.23758721316687753,0.09558404400066683,0.3331712571675439,1.9001992678819164,15.920257793148853
0.3,0.21,DIP,84.552548,92.64715,100.23942699999999,-11.6192,-15.579,-20.488,83.583,91.583,99.583,16,18.06297535922673,75.89264422167555,55.30927644884429,-81.65151051409906,0.23800693129714143,0.3955591135756739,0.6335660448728152,2.06297535922673,17.704661985897406
0.31,0.217,MCP,0,15.50648,30.712027,0,0.124963,-0.384106,0,15.4,30,30,30.723257682893255,369.93465599591167,10.733702939954405,-369.7789033030553,0.08305049874330453,-0.029019204918185142,0.054031293825120605,0.7232576828932551,4.940588533141512
0.31,0.217,PIP,50.159022,61.13007,71.93376,-2.06518,-3.80606,-6.91544,49.574,59.774,69.974,20.400000000000006,22.364616637686094,91.01212086702131,41.40782904731669,-92.65559211197906,0.24573228735503538,0.0963029354681802,0.3420352228232154,1.9646166376860883,16.432406527456912
0.31,0.217,DIP,84.548896,92.62379,100.162644,-11.8524,-15.9276,-20.9814,83.583,91.583,99.583,16,18.132493386224002,73.60208962483647,55.487608569533194,-79.4742098694959,0.24635840474976584,0.40589721979980325,0.6522556245495688,2.1324933862240023,18.275515876852186
0.32,0.224,MCP,0,15.520156,30.751715,0,0.116896,-0.443228,0,15.4,30,30,30.76496569569,347.319922412018,10.375323796400853,-347.1649192536741,0.0885781773819303,-0.029876971770767213,0.05870120561116552,0.7649656956900017,5.258201132942871
0.32,0.224,PIP,50.187269,61.177640000000004,71.97692,-2.23191,-4.0669,-7.32446,49.574,59.774,69.974,20.400000000000006,22.437609685080645,87.97073364707148,41.224183801053464,-89.74484094234943,0.25505766241643235,0.10206423581315562,0.3571218982295869,2.037609685080639,17.02510959679539
0.32,0.224,DIP,84.510277,92.538516,99.987796,-12.4605,-16.7029,-21.9507,83.583,91.583,99.583,16,18.204719419295344,71.34381210346247,55.25921427300077,-77.53211327948858,0.2551688630388147,0.4224555953367763,0.6776244583755923,2.204719419295344,18.869519631549117
0.33,0.231,MCP,0,15.549236,30.816734,0,0.0880465,-0.577806,0,15.4,30,30,30.834612652183566,313.0597396433858,9.546722504334815,-312.91414265739047,0.09849434068816401,-0.03049961895017839,0.06799472173798489,0.8346126521835657,5.839772485641629
0.33,0.231,PIP,50.231764,61.23501,72.01159,-2.56353,-4.54983,-8.01757,49.574,59.774,69.974,20.400000000000006,22.51839118675106,84.8309444449784,40.69608950641123,-86.85682776073143,0.2654502002079743,0.11264605179517724,0.3780962520031512,2.1183911867510545,17.690418527877114
